place_id	name	formatted_address	latitude	longitude	formatted_phone_number	international_phone_number	website	permanently_closed	opening_hours	price_level	rating	url	utc_offset	vicinity
ChIJYeKrr6kuw4kRieLcK5y498g	Horizon Family Medical Group-Women's Health	30 Hatfield Ln #105, Goshen, NY 10924, USA	413.949.962	-74.340.352	(845) 291-7400	+1 845-291-7400	https://www.horizonfamilymedical.com/goshen-womens-health.html				2.3	https://maps.google.com/?cid=14481246107723424393	-240	30 Hatfield Lane #105, Goshen
ChIJ8f1IIScsw4kRpE_hdvGa8yo	Crystal Run Healthcare Goshen	70 Hatfield Ln, Goshen, NY 10924, USA	413.976.103	-743.422.858	(845) 294-7700	+1 845-294-7700	http://www.crystalrunhealthcare.com/locations/goshen-7-hatfield-ln		{u'weekday_text': [u'Monday: 7:30 AM \u2013 6:00 PM', u'Tuesday: 7:30 AM \u2013 6:00 PM', u'Wednesday: 7:30 AM \u2013 6:00 PM', u'Thursday: 7:30 AM \u2013 6:00 PM', u'Friday: 7:30 AM \u2013 6:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1800'}, u'open': {u'day': 1, u'time': u'0730'}}, {u'close': {u'day': 2, u'time': u'1800'}, u'open': {u'day': 2, u'time': u'0730'}}, {u'close': {u'day': 3, u'time': u'1800'}, u'open': {u'day': 3, u'time': u'0730'}}, {u'close': {u'day': 4, u'time': u'1800'}, u'open': {u'day': 4, u'time': u'0730'}}, {u'close': {u'day': 5, u'time': u'1800'}, u'open': {u'day': 5, u'time': u'0730'}}]}		5	https://maps.google.com/?cid=3094987730805936036	-240	70 Hatfield Lane, Goshen
ChIJQauzDHMt3YkRg98km5f8g-E	Emergency One	306 Windsor Hwy, New Windsor, NY 12553, USA	414.655.316	-740.506.973	(845) 787-1400	+1 845-787-1400	http://eoneurgentcare.com/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 8:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 4:00 PM', u'Sunday: 8:00 AM \u2013 4:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1600'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1600'}, u'open': {u'day': 6, u'time': u'0800'}}]}		4	https://maps.google.com/?cid=16250109608556027779	-240	306 Windsor Highway, New Windsor
ChIJbeyaPJ4uw4kRp6qKuwJsRY4	Orange Regional Medical Center	70 Hatfield Ln #102, Goshen, NY 10924, USA	413.977.002	-743.421.984	(845) 294-8278	+1 845-294-8278	http://ormc.org/				1	https://maps.google.com/?cid=10251718885770963623	-240	70 Hatfield Lane #102, Goshen
ChIJAQvraAYtw4kRUvCvulmEyYc	Orange Regional Urgent Care – Middletown	707 E Main St, Middletown, NY 10940, USA	4.144.202	-7.436.838	(845) 333-7271	+1 845-333-7271	http://www.ormc.org/ormg/urgent_care.aspx		{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 8:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 4:00 PM', u'Sunday: 8:00 AM \u2013 4:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1600'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1600'}, u'open': {u'day': 6, u'time': u'0800'}}]}			https://maps.google.com/?cid=9784497186358161490	-240	707 East Main Street, Middletown
ChIJ9ddcKevc3IkReDHNzSb80YM	Health Quest-Ellenville Cardiology	10 Healthy Way, Ellenville, NY 12428, USA	417.326.957	-743.791.562	(845) 647-2510	+1 845-647-2510	http://www.ellenvilleregional.org/patient-care-services/cardiology/					https://maps.google.com/?cid=9498650332692820344	-240	10 Healthy Way, Ellenville
ChIJBRLF6xEk3YkR6TbanLmV16Y	Health Quest Medical Practice, P.C. Primary Care	2044 NY-32, Modena, NY 12548, USA	416.638.974	-741.076.094	(845) 883-5176	+1 845-883-5176	http://www.healthquest.org/medical-practice/hqmp-home.aspx		{u'weekday_text': [u'Monday: 9:00 AM \u2013 7:00 PM', u'Tuesday: 9:00 AM \u2013 5:00 PM', u'Wednesday: 9:00 AM \u2013 5:00 PM', u'Thursday: 9:00 AM \u2013 7:00 PM', u'Friday: 9:00 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1900'}, u'open': {u'day': 1, u'time': u'0900'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0900'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0900'}}, {u'close': {u'day': 4, u'time': u'1900'}, u'open': {u'day': 4, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0900'}}]}			https://maps.google.com/?cid=12022242354721863401	-240	2044 New York 32, Modena
ChIJ56F418_1wokRMwWHcUO188E	Lincoln Medical and Mental Health Center	234 E 149th St, Bronx, NY 10451, USA	4.081.689.049.999.990	-739.244.406	(718) 579-5016	+1 718-579-5016	http://linmed.org/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3	https://maps.google.com/?cid=13975713369932891443	-240	234 East 149th Street, Bronx
ChIJa4xYr6gP3YkRle_Y6otw7y8	Yul Rapoport, Md	365 Broadway, Kingston, NY 12401, USA	4.192.585.709.999.990	-739.943.299	(845) 331-5165	+1 845-331-5165	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=3454103185459310485	-240	365 Broadway, Kingston
ChIJKaysk5e0xIkRg9VIjtvvP0w	Wayne Memorial Hospital	601 Park St, Honesdale, PA 18431, USA	41.576.603	-75.260.289	(570) 253-8100	+1 570-253-8100	https://www.wmh.org/				2.3	https://maps.google.com/?cid=5494373796679308675	-240	601 Park Street, Honesdale
ChIJuxfWTIiJxIkRII7gduswGgw	Pocono Urgent Care	101 Mountaineer Dr #101, Stroudsburg, PA 18360, USA	409.937.956	-7.524.591.389.999.990	(570) 872-9955	+1 570-872-9955	http://www.poconocares.com/		{u'weekday_text': [u'Monday: 9:00 AM \u2013 9:00 PM', u'Tuesday: 9:00 AM \u2013 9:00 PM', u'Wednesday: 9:00 AM \u2013 9:00 PM', u'Thursday: 9:00 AM \u2013 9:00 PM', u'Friday: 9:00 AM \u2013 9:00 PM', u'Saturday: 10:00 AM \u2013 7:00 PM', u'Sunday: 10:00 AM \u2013 6:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1800'}, u'open': {u'day': 0, u'time': u'1000'}}, {u'close': {u'day': 1, u'time': u'2100'}, u'open': {u'day': 1, u'time': u'0900'}}, {u'close': {u'day': 2, u'time': u'2100'}, u'open': {u'day': 2, u'time': u'0900'}}, {u'close': {u'day': 3, u'time': u'2100'}, u'open': {u'day': 3, u'time': u'0900'}}, {u'close': {u'day': 4, u'time': u'2100'}, u'open': {u'day': 4, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'2100'}, u'open': {u'day': 5, u'time': u'0900'}}, {u'close': {u'day': 6, u'time': u'1900'}, u'open': {u'day': 6, u'time': u'1000'}}]}		3.8	https://maps.google.com/?cid=872063265719488032	-240	101 Mountaineer Drive #101, Stroudsburg
ChIJBSjC-_ct3YkRQya-FFin5Uo	Planned Parenthood - Newburgh Health Center	136 Lake St, Newburgh, NY 12550, USA	4.149.695.610.000.000	-740.296.187	(845) 562-7800	+1 845-562-7800	https://www.plannedparenthood.org/health-center/new-york/newburgh/12550/newburgh-health-center-3995-91160?utm_campaign=newburgh-health-center&utm_medium=organic&utm_source=local-listing		{u'weekday_text': [u'Monday: 8:00 AM \u2013 5:00 PM', u'Tuesday: 8:30 AM \u2013 4:30 PM', u'Wednesday: 11:00 AM \u2013 7:30 PM', u'Thursday: 11:00 AM \u2013 7:30 PM', u'Friday: 8:30 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1630'}, u'open': {u'day': 2, u'time': u'0830'}}, {u'close': {u'day': 3, u'time': u'1930'}, u'open': {u'day': 3, u'time': u'1100'}}, {u'close': {u'day': 4, u'time': u'1930'}, u'open': {u'day': 4, u'time': u'1100'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0830'}}]}		5	https://maps.google.com/?cid=5396903725220374083	-240	136 Lake Street, Newburgh
ChIJh0jis3g-3YkRBh-X3oNcbFw	Vassar Brothers Medical Center Maternity Services	45 Reade Pl, Poughkeepsie, NY 12601, USA	416.940.604	-739.349.423	(845) 454-8500	+1 845-454-8500	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=6659799670419037958	-240	45 Reade Place, Poughkeepsie
ChIJg9ObNgWDw4kRuqn1ivHHL6c	HRMC Wound Healing Center	651 Willow Grove St, Hackettstown, NJ 07840, USA	408.617.149	-748.160.189	(908) 852-5100	+1 908-852-5100	http://www.hch.org/WoundHealingCenter.asp?CategoryName=WoundHealingCenter					https://maps.google.com/?cid=12047067368471767482	-240	651 Willow Grove Street, Hackettstown
ChIJU02oVRwy3YkRo45HxycrvB8	St Luke's Hospital Pathology	70 Dubois St, Newburgh, NY 12550, USA	41.503.611	-740.148.047	(845) 568-2460	+1 845-568-2460						https://maps.google.com/?cid=2286750160644443811	-240	70 Dubois Street, Newburgh
ChIJ32pQ2ng-3YkRYGbgJMRV3kM	Pranat Kumar, Md	21 Reade Pl #3100, Poughkeepsie, NY 12601, USA	4.169.429	-73.933.554	(845) 214-1800	+1 845-214-1800	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=4890440546291574368	-240	21 Reade Place #3100, Poughkeepsie
ChIJryG8E4eIxIkRi6nJh_YDQNQ	Monroe County Women's Health	369 E Brown St, East Stroudsburg, PA 18301, USA	409.966.937	-751.624.045	(570) 421-6730	+1 570-421-6730						https://maps.google.com/?cid=15294228691925182859	-240	369 East Brown Street, East Stroudsburg
ChIJY2ZZ8k0t3YkRpiHZXZhNQyI	Cornwall	19 Laurel Ave, Cornwall, NY 12518, USA	414.352.972	-7.404.237.549.999.990								https://maps.google.com/?cid=2468902337534042534	-240	19 Laurel Avenue, Cornwall
ChIJ58wPc-7NxIkRXVhQ5Ut4IRA	Carbondale Family Health Center	141 Salem Ave, Carbondale, PA 18407, USA	4.157.118	-75.496.353	(570) 282-2031	+1 570-282-2031	https://www.wmh.org/patients__visitors/laboratory_services		{u'weekday_text': [u'Monday: 8:30 AM \u2013 5:00 PM', u'Tuesday: 8:30 AM \u2013 5:00 PM', u'Wednesday: 8:30 AM \u2013 5:00 PM', u'Thursday: 8:30 AM \u2013 5:00 PM', u'Friday: 8:30 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0830'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0830'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0830'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0830'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0830'}}]}		4.2	https://maps.google.com/?cid=1162342446203426909	-240	141 Salem Avenue, Carbondale
ChIJqTFscAYtw4kROGS7W-t-BDg	Orange Regional Medical Group - Middletown	707 E Main St, Middletown, NY 10940, USA	414.420.519	-743.682.079	(845) 333-7575	+1 845-333-7575	http://www.ormc.org/ormg/orange-regional-medical-group.aspx		{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 8:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 8:00 PM', u'Sunday: 8:00 AM \u2013 8:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'2000'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'2000'}, u'open': {u'day': 6, u'time': u'0800'}}]}			https://maps.google.com/?cid=4036490715352228920	-240	707 East Main Street, Middletown
ChIJC-0jNM3exIkRcJcMDY5vRTE	W. David Fitzpatrick, MD, FACC	746 Jefferson Ave #305, Scranton, PA 18510, USA	414.127.045	-756.535.952	(570) 342-1776	+1 570-342-1776	http://www.commonwealthhealth.net/					https://maps.google.com/?cid=3550366537146472304	-240	746 Jefferson Avenue #305, Scranton
ChIJ4Z-rSrSFxIkRNOeawkVakSA	Pocono Urgent Care	4545 Milford Rd #140, East Stroudsburg, PA 18302, USA	410.502.867	-751.122.602	(570) 872-9615	+1 570-872-9615	http://www.poconocares.com/		{u'weekday_text': [u'Monday: 9:00 AM \u2013 7:30 PM', u'Tuesday: 9:00 AM \u2013 7:30 PM', u'Wednesday: 9:00 AM \u2013 7:30 PM', u'Thursday: 9:00 AM \u2013 7:30 PM', u'Friday: 9:00 AM \u2013 7:30 PM', u'Saturday: 10:00 AM \u2013 7:00 PM', u'Sunday: 10:00 AM \u2013 6:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1800'}, u'open': {u'day': 0, u'time': u'1000'}}, {u'close': {u'day': 1, u'time': u'1930'}, u'open': {u'day': 1, u'time': u'0900'}}, {u'close': {u'day': 2, u'time': u'1930'}, u'open': {u'day': 2, u'time': u'0900'}}, {u'close': {u'day': 3, u'time': u'1930'}, u'open': {u'day': 3, u'time': u'0900'}}, {u'close': {u'day': 4, u'time': u'1930'}, u'open': {u'day': 4, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'1930'}, u'open': {u'day': 5, u'time': u'0900'}}, {u'close': {u'day': 6, u'time': u'1900'}, u'open': {u'day': 6, u'time': u'1000'}}]}		3.7	https://maps.google.com/?cid=2346756136500913972	-240	4545 Milford Road #140, East Stroudsburg
ChIJp6rMBIgx3YkRJYhuQWM2BeY	St lukes hospital	Newburgh - Beacon, Beacon, NY 12508, USA	41.503.268	-7.399.549.069.999.990								https://maps.google.com/?cid=16574713803534403621	-240	Newburgh - Beacon, Beacon
ChIJC-0jNM3exIkRVsDFLb3gxuA	Sridhar Sampath Kumar, MD, FACC, FSCAI	746 Jefferson Ave #305, Scranton, PA 18510, USA	414.126.714	-75.653.589	(570) 342-1776	+1 570-342-1776	http://www.commonwealthhealth.net/					https://maps.google.com/?cid=16196880213005942870	-240	746 Jefferson Avenue #305, Scranton
ChIJKR-zHpGIxIkRb_-q1JSz-oI	Monroe County Women's Health Center	369 E Broad St, East Stroudsburg, PA 18301, USA	4.100.941.570.000.000	-751.694.889								https://maps.google.com/?cid=9438053420912803695	-240	369 East Broad Street, East Stroudsburg
ChIJyQKDD2BTxIkRMGUTJz5proI	veterans hospital wilkes barre pa	Jim Thorpe, PA 18229, USA	40.943.801	-75.690.067								https://maps.google.com/?cid=9416579586542757168	-240	Jim Thorpe
ChIJbfTkYJlOxIkRtFoiqP4fu4Q	Palmerton Hospital-Blue Mountain	179 Delaware Ave, Palmerton, PA 18071, USA	40.800.543	-756.135.571	(610) 826-1335	+1 610-826-1335						https://maps.google.com/?cid=9564273412254358196	-240	179 Delaware Avenue, Palmerton
ChIJz3_Haost3YkRZiLqORPPtXo	Crystal Run Healthcare Newburgh	1200 NY-300, Newburgh, NY 12550, USA	41.497.468	-7.407.080.979.999.990	(845) 725-0100	+1 845-725-0100	http://www.crystalrunhealthcare.com/locations/newburgh		{u'weekday_text': [u'Monday: 7:30 AM \u2013 8:00 PM', u'Tuesday: 7:30 AM \u2013 8:00 PM', u'Wednesday: 7:30 AM \u2013 8:00 PM', u'Thursday: 7:30 AM \u2013 8:00 PM', u'Friday: 7:30 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 8:00 PM', u'Sunday: 8:00 AM \u2013 6:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1800'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0730'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0730'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0730'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0730'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0730'}}, {u'close': {u'day': 6, u'time': u'2000'}, u'open': {u'day': 6, u'time': u'0800'}}]}		3.6	https://maps.google.com/?cid=8842201124894810726	-240	1200 New York 300, Newburgh
ChIJU_KW4lEs3YkRxFPrJRexOoQ	The Heart Center, a division of Hudson Valley Cardiovascular Practice, P.C.	939 Little Britain Rd, New Windsor, NY 12553, USA	41.485.707	-74.084.051	(845) 567-1800	+1 845-567-1800	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=9528122674634249156	-240	939 Little Britain Road, New Windsor
ChIJybIMMQWDw4kR8pvK4_bl9BA	Hackettstown Medical Center	651 Willow Grove St, Hackettstown, NJ 07840, USA	408.617.104	-7.481.592.739.999.990	(908) 852-5100	+1 908-852-5100	http://www.atlantichealth.org/hackettstown.html		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		2.8	https://maps.google.com/?cid=1221854247470668786	-240	651 Willow Grove Street, Hackettstown
ChIJT9mn3Sv8wokR_76XqmPVXsM	St. Joseph's Regional Medical Center	703 Main St, Paterson, NJ 07503, USA	409.022.582	-741.661.378	(973) 754-2000	+1 973-754-2000	http://www.stjosephshealth.org/				3.3	https://maps.google.com/?cid=14077924109247299327	-240	703 Main Street, Paterson
ChIJGw-KqrjkwokRJzAaqWaffII	The Valley Hospital	223 N Van Dien Ave, Ridgewood, NJ 07450, USA	409.835.955	-741.007.018	(201) 447-8000	+1 201-447-8000	http://www.valleyhealth.com/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3.4	https://maps.google.com/?cid=9402565385315299367	-240	223 North Van Dien Avenue, Ridgewood
ChIJo0rx3nJAxIkRwE1qEEfDxmA	Chs Surgery Center	2310 Highland Ave, Bethlehem, PA 18020, USA	406.725.834	-7.536.584.119.999.990	(610) 691-4300	+1 610-691-4300						https://maps.google.com/?cid=6973475783015288256	-240	2310 Highland Avenue, Bethlehem
ChIJW3Bvr_WIxIkRI0VlYeIeGso	Pocono hospital	East Stroudsburg, PA 18301, USA	409.995.386	-751.812.913			http://www.poconohealthsystem.org/					https://maps.google.com/?cid=14562986302701389091	-240	East Stroudsburg
ChIJgRmIsaQP3YkRanAndlr4muY	HealthAlliance Hospital- Mary's Avenue Campus	105 Marys Ave, Kingston, NY 12401, USA	4.192.149.679.999.990	-739.997.649	(845) 338-2500	+1 845-338-2500	http://www.hahv.org/find-care/locations/marys-ave-campus/					https://maps.google.com/?cid=16616866842549907562	-240	105 Marys Avenue, Kingston
ChIJ32FjINY93YkRtzBuHxU2DLw	Vassar Brothers Medical Center	45 Reade Pl, Poughkeepsie, NY 12601, USA	416.952.083	-739.360.114	(845) 454-8500	+1 845-454-8500	http://www.healthquest.org/medical-practice/hqmp-home.aspx				2.9	https://maps.google.com/?cid=13550264843200508087	-240	45 Reade Place, Poughkeepsie
ChIJKeVJRw_LxIkR7KXwRtWssAc	Matthew Stopper, MD	29 Woodlands Dr, Waymart, PA 18412, USA	415.823.363	-75.400.877	(570) 488-9930	+1 570-488-9930	http://www.commonwealthhealth.net/					https://maps.google.com/?cid=554132786184758764	-240	29 Woodlands Drive, Waymart
ChIJse6Fc9Qd6IkRSaZ5v5a-1W0	Norwalk Hospital Neonatal Intensive Care Unit	34 Maple St, Norwalk, CT 06850, USA	4.111.138.959.999.990	-734.222.568	(203) 852-2662	+1 203-852-2662	http://www.norwalkhospital.org/					https://maps.google.com/?cid=7914441474840307273	-240	34 Maple Street, Norwalk
ChIJ_ZYUjZe0xIkR2ULiz55A4l4	Wayne Memorial Hospital	601 Park St, Honesdale, PA 18431, USA	415.765.113	-752.602.046	(570) 253-8100	+1 570-253-8100	https://www.wmh.org/					https://maps.google.com/?cid=6837098235138556633	-240	601 Park Street, Honesdale
ChIJ98nlp6gP3YkR5nREEb7hnGo	Dr. William R. Gooch, MD	365 Broadway, Kingston, NY 12401, USA	4.192.585.709.999.990	-739.943.299	(845) 331-5165	+1 845-331-5165	http://www.healthquest.org/medical-practice/hqmp-home.aspx		{u'weekday_text': [u'Monday: 8:30 AM \u2013 5:00 PM', u'Tuesday: 8:30 AM \u2013 5:00 PM', u'Wednesday: 8:30 AM \u2013 5:00 PM', u'Thursday: 8:30 AM \u2013 5:00 PM', u'Friday: 8:30 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0830'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0830'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0830'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0830'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0830'}}]}			https://maps.google.com/?cid=7682263270836958438	-240	365 Broadway, Kingston
